"dt_sin_pri","n.casos"
2020-01-11,1
2020-01-24,1
2020-01-25,1
2020-03-01,1
2020-03-08,1
2020-03-13,1
2020-03-15,1
2020-03-16,1
2020-03-17,1
2020-03-20,3
2020-03-21,1
2020-03-22,1
2020-03-23,3
2020-03-24,1
2020-03-26,1
2020-03-28,4
2020-03-29,2
2020-03-30,2
2020-03-31,1
2020-04-02,2
2020-04-04,1
2020-04-07,1
2020-04-09,1
2020-04-11,1
2020-04-12,1
2020-04-13,2
2020-04-14,1
2020-04-17,1
2020-04-19,1
2020-04-22,3
2020-04-23,1
2020-04-24,1
2020-04-27,2
2020-04-29,3
2020-04-30,1
2020-05-01,3
2020-05-02,2
2020-05-03,2
2020-05-04,4
2020-05-05,2
2020-05-06,1
2020-05-07,2
2020-05-08,1
2020-05-10,3
2020-05-11,2
2020-05-14,2
2020-05-15,2
2020-05-16,2
2020-05-18,1
2020-05-19,2
2020-05-21,1
2020-05-22,2
2020-05-23,1
2020-05-24,2
2020-05-25,4
2020-05-26,1
2020-05-27,3
2020-05-28,3
2020-05-29,4
2020-05-30,1
2020-05-31,5
2020-06-01,5
2020-06-02,4
2020-06-03,1
2020-06-04,4
2020-06-05,5
2020-06-06,5
2020-06-07,4
2020-06-08,4
2020-06-09,4
2020-06-10,2
2020-06-12,7
2020-06-13,8
2020-06-14,3
2020-06-15,3
2020-06-16,3
2020-06-17,4
2020-06-18,7
2020-06-19,3
2020-06-20,9
2020-06-21,2
2020-06-22,7
2020-06-23,3
2020-06-24,4
2020-06-25,7
2020-06-26,6
2020-06-27,2
2020-06-28,8
2020-06-29,1
2020-06-30,5
2020-07-01,4
2020-07-02,10
2020-07-03,6
2020-07-04,3
2020-07-05,4
2020-07-06,7
2020-07-07,4
2020-07-08,7
2020-07-09,1
2020-07-10,3
2020-07-12,1
2020-07-15,1
