"dt_evoluca","n.casos"
2020-01-06,1
2020-01-17,1
2020-01-31,1
2020-02-02,1
2020-02-06,2
2020-02-11,1
2020-02-14,1
2020-02-25,1
2020-03-04,1
2020-03-05,1
2020-03-07,1
2020-03-13,1
2020-03-19,1
2020-03-22,2
2020-03-23,4
2020-03-24,2
2020-03-26,7
2020-03-27,2
2020-03-28,4
2020-03-29,5
2020-03-30,4
2020-03-31,3
2020-04-01,3
2020-04-02,6
2020-04-03,5
2020-04-04,3
2020-04-05,8
2020-04-06,3
2020-04-07,5
2020-04-08,3
2020-04-09,3
2020-04-10,6
2020-04-11,5
2020-04-12,5
2020-04-13,4
2020-04-14,3
2020-04-15,6
2020-04-16,5
2020-04-17,4
2020-04-18,4
2020-04-19,8
2020-04-20,8
2020-04-21,4
2020-04-22,4
2020-04-23,8
2020-04-24,7
2020-04-25,5
2020-04-26,8
2020-04-27,10
2020-04-28,5
2020-04-29,8
2020-04-30,6
2020-05-01,8
2020-05-02,8
2020-05-03,5
2020-05-04,5
2020-05-05,5
2020-05-06,3
2020-05-07,6
2020-05-08,10
2020-05-09,5
2020-05-10,9
2020-05-11,5
2020-05-12,5
2020-05-13,7
2020-05-14,7
2020-05-15,4
2020-05-16,6
2020-05-17,8
2020-05-18,1
2020-05-19,3
2020-05-20,9
2020-05-21,3
2020-05-22,7
2020-05-23,4
2020-05-25,7
2020-05-26,5
2020-05-27,6
2020-05-28,3
2020-05-29,4
2020-05-30,2
2020-05-31,3
2020-06-01,3
2020-06-02,9
2020-06-03,4
2020-06-04,5
2020-06-05,4
2020-06-06,2
2020-06-07,2
2020-06-08,1
2020-06-09,4
2020-06-10,4
2020-06-11,2
2020-06-12,5
2020-06-13,4
2020-06-14,2
2020-06-15,2
