"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-06-02,5
3,3,3,2020-06-03,3
5,5,5,2020-06-04,5
1,1,1,2020-06-05,1
4,4,4,2020-06-06,4
2,2,2,2020-06-07,2
3,3,3,2020-06-08,3
9,9,9,2020-06-09,9
4,4,4,2020-06-10,4
8,8,8,2020-06-11,8
2,2,2,2020-06-12,2
5,5,5,2020-06-13,5
5,5,6,2020-06-14,5
8,8,9,2020-06-15,8
4,4,5,2020-06-16,4
3,3,4,2020-06-17,3
5,5,7,2020-06-18,5
4,4,6,2020-06-19,4
6,6,8,2020-06-20,6
14,14,16,2020-06-21,14
10,10,12,2020-06-22,10
8,8,10,2020-06-23,8
5,5,7,2020-06-24,5
5,5,7,2020-06-25,5
5,5,7,2020-06-26,5
7,7,10,2020-06-27,7
4,4,7,2020-06-28,4
5,5,8,2020-06-29,5
8,7,10,2020-06-30,7
5,4,8,2020-07-01,4
11,10,14,2020-07-02,10
8,7,12,2020-07-03,7
6,4,9,2020-07-04,4
10,8,14,2020-07-05,8
9,6,13,2020-07-06,6
16,12,22,2020-07-07,12
18,14,25,2020-07-08,13
12,7,18,2020-07-09,6
12,7,19,2020-07-10,5
9,2,18,2020-07-11,NA
