"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-21,2
0,0,1,2020-05-22,NA
0,0,1,2020-05-23,NA
2,2,3,2020-05-24,2
3,3,4,2020-05-25,3
0,0,1,2020-05-26,NA
2,2,3,2020-05-27,2
0,0,1,2020-05-28,NA
1,1,2,2020-05-29,1
1,1,3,2020-05-30,1
0,0,2,2020-05-31,NA
3,3,5,2020-06-01,3
3,3,5,2020-06-02,3
0,0,2,2020-06-03,NA
0,0,2,2020-06-04,NA
2,2,4,2020-06-05,2
1,1,3,2020-06-06,1
1,1,3,2020-06-07,1
0,0,2,2020-06-08,NA
0,0,2,2020-06-09,NA
2,2,4,2020-06-10,2
0,0,2,2020-06-11,NA
0,0,3,2020-06-12,NA
1,1,4,2020-06-13,1
0,0,3,2020-06-14,NA
1,1,4,2020-06-15,1
0,0,3,2020-06-16,NA
0,0,3,2020-06-17,NA
0,0,3,2020-06-18,NA
0,0,3,2020-06-19,NA
0,0,3,2020-06-20,NA
0,0,3,2020-06-21,NA
0,0,3,2020-06-22,NA
0,0,3,2020-06-23,NA
1,0,3,2020-06-24,NA
1,0,3,2020-06-25,NA
1,0,3.02499999999964,2020-06-26,NA
1,0,3,2020-06-27,NA
1,0,4,2020-06-28,NA
1,0,4,2020-06-29,NA
