"dt_notific","n.notific"
2020-03-23,1
2020-04-02,1
2020-04-03,1
2020-04-08,1
2020-04-13,3
2020-04-15,3
2020-04-16,1
2020-04-18,1
2020-04-20,2
2020-04-21,1
2020-04-22,1
2020-04-23,1
2020-04-24,1
2020-04-25,2
2020-04-26,2
2020-04-27,1
2020-04-28,2
2020-04-29,2
2020-04-30,2
2020-05-04,2
2020-05-05,2
2020-05-06,1
2020-05-07,2
2020-05-08,5
2020-05-10,3
2020-05-12,3
2020-05-13,3
2020-05-14,4
2020-05-15,3
2020-05-16,2
2020-05-18,1
2020-05-19,1
2020-05-20,2
2020-05-21,3
2020-05-22,1
2020-05-23,2
2020-05-24,2
2020-05-25,2
2020-05-26,2
2020-05-27,2
2020-05-29,3
2020-05-30,3
2020-06-01,4
2020-06-03,2
