"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-06-02,2
3,3,3,2020-06-03,3
8,8,8,2020-06-04,8
5,5,5,2020-06-05,5
3,3,3,2020-06-06,3
5,5,5,2020-06-07,5
7,7,7,2020-06-08,7
3,3,3,2020-06-09,3
6,6,6,2020-06-10,6
9,9,9,2020-06-11,9
4,4,4,2020-06-12,4
4,4,4,2020-06-13,4
6,6,7,2020-06-14,6
10,10,11,2020-06-15,10
9,9,10,2020-06-16,9
8,8,9,2020-06-17,8
8,8,9,2020-06-18,8
7,7,8,2020-06-19,7
14,14,15,2020-06-20,14
8,8,9,2020-06-21,8
2,2,3,2020-06-22,2
9,9,10,2020-06-23,9
7,7,8,2020-06-24,7
5,5,6,2020-06-25,5
12,12,14,2020-06-26,12
6,6,8,2020-06-27,6
13,13,15,2020-06-28,13
5,5,7,2020-06-29,5
10,10,12,2020-06-30,10
11,11,13,2020-07-01,11
11,11,13,2020-07-02,11
7,7,10,2020-07-03,7
8,7,10,2020-07-04,7
14,13,16,2020-07-05,13
11,10,15,2020-07-06,10
15,13,18,2020-07-07,13
13,11,17,2020-07-08,11
11,8,15,2020-07-09,8
8,4,13,2020-07-10,4
12,6,19,2020-07-11,4
