"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-05-28,3
3,3,3,2020-05-29,3
5,5,5,2020-05-30,5
4,4,4,2020-05-31,4
3,3,3,2020-06-01,3
4,4,4,2020-06-02,4
2,2,2,2020-06-03,2
7,7,7,2020-06-04,7
1,1,1,2020-06-05,1
5,5,5,2020-06-06,5
3,3,3,2020-06-07,3
2,2,2,2020-06-08,2
2,2,2,2020-06-09,2
2,2,2,2020-06-10,2
3,3,4,2020-06-11,3
3,3,4,2020-06-12,3
3,3,4,2020-06-13,3
9,9,10,2020-06-14,9
8,8,9,2020-06-15,8
6,6,7,2020-06-16,6
2,2,3,2020-06-17,2
5,5,6,2020-06-18,5
4,4,5,2020-06-19,4
2,2,3,2020-06-20,2
3,3,4,2020-06-21,3
3,3,4,2020-06-22,3
4,4,5,2020-06-23,4
3,3,4,2020-06-24,3
4,4,5,2020-06-25,4
5,5,6,2020-06-26,5
4,4,5,2020-06-27,4
6,6,8,2020-06-28,6
3,3,5,2020-06-29,3
1,1,3,2020-06-30,1
7,7,9,2020-07-01,7
5,5,7,2020-07-02,5
1,1,4,2020-07-03,1
5,4,7,2020-07-04,4
6,5,9,2020-07-05,5
5,2,10,2020-07-06,2
