"estimate","lower","upper","onset_date","n.reported"
7,7,7,2020-06-01,7
3,3,7,2020-06-02,3
3,3,7,2020-06-03,3
4,4,8,2020-06-04,4
1,1,5,2020-06-05,1
3,3,7,2020-06-06,3
2,2,6,2020-06-07,2
3,2,6,2020-06-08,2
1,0,5,2020-06-09,NA
4,3,8,2020-06-10,3
4,3,9,2020-06-11,3
1,0,6,2020-06-12,NA
7,5,11,2020-06-13,5
6,4,10,2020-06-14,4
3,1,7,2020-06-15,1
4,2,8,2020-06-16,2
3,1,7,2020-06-17,1
3,1,7,2020-06-18,1
2,0,7,2020-06-19,NA
3,1,8,2020-06-20,1
4,2,9,2020-06-21,2
3,1,8,2020-06-22,1
2,0,7,2020-06-23,NA
4,2,9,2020-06-24,2
3,1,8,2020-06-25,1
2,0,7,2020-06-26,NA
2,0,7,2020-06-27,NA
2,0,7,2020-06-28,NA
2,0,7,2020-06-29,NA
2,0,7,2020-06-30,NA
3,1,8,2020-07-01,1
2,0,8,2020-07-02,NA
2,0,8,2020-07-03,NA
4,2,10,2020-07-04,2
2,0,8,2020-07-05,NA
2,0,8,2020-07-06,NA
2,0,8,2020-07-07,NA
2,0,8,2020-07-08,NA
3,1,9,2020-07-09,1
2,0,9,2020-07-10,NA
