"estimate","lower","upper","onset_date","n.reported"
8,8,8,2020-05-23,8
5,5,6,2020-05-24,5
6,6,7,2020-05-25,6
3,3,4,2020-05-26,3
6,6,7,2020-05-27,6
3,3,4,2020-05-28,3
5,5,6,2020-05-29,5
2,2,3,2020-05-30,2
7,7,8,2020-05-31,7
10,10,11,2020-06-01,10
9,9,10,2020-06-02,9
1,1,2,2020-06-03,1
4,4,5,2020-06-04,4
8,8,9,2020-06-05,8
5,5,6,2020-06-06,5
8,8,9,2020-06-07,8
4,4,6,2020-06-08,4
7,7,9,2020-06-09,7
7,7,9,2020-06-10,7
7,7,9,2020-06-11,7
5,5,7,2020-06-12,5
3,3,5,2020-06-13,3
4,4,6,2020-06-14,4
4,4,6,2020-06-15,4
2,2,4,2020-06-16,2
4,4,6,2020-06-17,4
5,5,7,2020-06-18,5
4,4,6,2020-06-19,4
1,1,3,2020-06-20,1
5,5,7,2020-06-21,5
2,2,5,2020-06-22,2
1,1,4,2020-06-23,1
5,4,7,2020-06-24,4
8,7,10,2020-06-25,7
3,2,5,2020-06-26,2
4,3,7,2020-06-27,3
4,3,8,2020-06-28,3
8,6,12,2020-06-29,6
7,4,11,2020-06-30,4
4,1,10,2020-07-01,NA
