"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-06-02,3
2,2,2,2020-06-03,2
7,7,7,2020-06-04,7
1,1,1,2020-06-05,1
2,2,2,2020-06-06,2
2,2,3,2020-06-07,2
2,2,3,2020-06-08,2
2,2,3,2020-06-09,2
2,2,3,2020-06-10,2
1,1,2,2020-06-11,1
2,2,3,2020-06-12,2
6,6,7,2020-06-13,6
2,2,3,2020-06-14,2
1,1,2,2020-06-15,1
6,6,7,2020-06-16,6
2,2,3,2020-06-17,2
1,1,2,2020-06-18,1
5,5,6,2020-06-19,5
7,7,8,2020-06-20,7
6,6,7,2020-06-21,6
4,4,5,2020-06-22,4
3,3,4,2020-06-23,3
7,7,8,2020-06-24,7
4,4,5,2020-06-25,4
1,1,2,2020-06-26,1
2,2,3,2020-06-27,2
4,4,5,2020-06-28,4
1,1,2,2020-06-29,1
0,0,1,2020-06-30,NA
4,4,5,2020-07-01,4
4,4,6,2020-07-02,4
4,4,6,2020-07-03,4
4,4,6,2020-07-04,4
2,2,4,2020-07-05,2
3,3,5,2020-07-06,3
4,4,6,2020-07-07,4
3,2,5,2020-07-08,2
5,4,7,2020-07-09,4
2,1,6,2020-07-10,1
4,2,9,2020-07-11,2
