"estimate","lower","upper","onset_date","n.reported"
4,4,4,2020-05-27,4
4,4,4,2020-05-28,4
5,5,5,2020-05-29,5
3,3,3,2020-05-30,3
3,3,3,2020-05-31,3
8,8,8,2020-06-01,8
7,7,7,2020-06-02,7
7,7,7,2020-06-03,7
10,10,10,2020-06-04,10
5,5,5,2020-06-05,5
7,7,7,2020-06-06,7
4,4,4,2020-06-07,4
4,4,5,2020-06-08,4
4,4,5,2020-06-09,4
5,5,6,2020-06-10,5
5,5,6,2020-06-11,5
7,7,8,2020-06-12,7
13,13,14,2020-06-13,13
4,4,5,2020-06-14,4
6,6,7,2020-06-15,6
8,8,9,2020-06-16,8
6,6,7,2020-06-17,6
3,3,5,2020-06-18,3
9,9,11,2020-06-19,9
13,13,15,2020-06-20,13
10,10,12,2020-06-21,10
7,7,9,2020-06-22,7
5,5,7,2020-06-23,5
10,10,12,2020-06-24,10
6,6,8,2020-06-25,6
6,6,8,2020-06-26,6
4,4,6,2020-06-27,4
7,7,10,2020-06-28,7
4,3,6,2020-06-29,3
4,3,7,2020-06-30,3
6,5,9,2020-07-01,5
3,2,7,2020-07-02,2
5,3,9,2020-07-03,3
4,1,8,2020-07-04,1
5,1,11,2020-07-05,1
