"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-21,2
4,4,4,2020-05-22,4
2,2,2,2020-05-23,2
2,2,2,2020-05-24,2
4,4,4,2020-05-25,4
3,3,3,2020-05-26,3
2,2,2,2020-05-27,2
2,2,2,2020-05-28,2
1,1,1,2020-05-29,1
1,1,1,2020-05-30,1
2,2,2,2020-05-31,2
0,0,0,2020-06-01,NA
3,3,3,2020-06-02,3
2,2,2,2020-06-03,2
7,7,7,2020-06-04,7
2,2,2,2020-06-05,2
2,2,2,2020-06-06,2
2,2,2,2020-06-07,2
2,2,3,2020-06-08,2
2,2,3,2020-06-09,2
2,2,3,2020-06-10,2
1,1,2,2020-06-11,1
2,2,3,2020-06-12,2
6,6,7,2020-06-13,6
2,2,3,2020-06-14,2
1,1,2,2020-06-15,1
6,6,7,2020-06-16,6
2,2,3,2020-06-17,2
1,1,2,2020-06-18,1
4,4,5,2020-06-19,4
7,7,8,2020-06-20,7
6,6,7,2020-06-21,6
4,4,5,2020-06-22,4
3,3,5,2020-06-23,3
4,4,6,2020-06-24,4
2,2,4,2020-06-25,2
0,0,2,2020-06-26,NA
1,1,4,2020-06-27,1
2,1,5,2020-06-28,1
3,1,7,2020-06-29,1
