"estimate","lower","upper","onset_date","n.reported"
8,8,8,2020-05-03,8
8,8,8,2020-05-04,8
16,16,16,2020-05-05,16
12,12,12,2020-05-06,12
5,5,5,2020-05-07,5
4,4,4,2020-05-08,4
5,5,5,2020-05-09,5
4,4,4,2020-05-10,4
3,3,4,2020-05-11,3
12,12,13,2020-05-12,12
7,7,8,2020-05-13,7
6,6,7,2020-05-14,6
8,8,10,2020-05-15,8
8,8,10,2020-05-16,8
7,7,9,2020-05-17,7
8,8,10,2020-05-18,8
10,10,12,2020-05-19,10
11,11,13,2020-05-20,11
10,10,13,2020-05-21,10
5,5,8,2020-05-22,5
13,13,16,2020-05-23,13
4,4,7,2020-05-24,4
6,6,9,2020-05-25,6
3,3,6,2020-05-26,3
8,8,11,2020-05-27,8
5,5,8,2020-05-28,5
6,5,8,2020-05-29,5
5,4,7,2020-05-30,4
4,3,6,2020-05-31,3
7,6,9,2020-06-01,6
4,3,7,2020-06-02,3
6,5,9,2020-06-03,5
8,7,11,2020-06-04,7
3,2,7,2020-06-05,2
5,3,9,2020-06-06,3
4,2,8,2020-06-07,2
7,4,11,2020-06-08,4
3,0,8,2020-06-09,NA
6,2,12,2020-06-10,2
5,1,11,2020-06-11,NA
