"dt_evoluca","n.casos"
2020-04-06,1
2020-04-13,2
2020-04-15,2
2020-04-16,5
2020-04-17,4
2020-04-19,1
2020-04-20,1
2020-04-21,4
2020-04-22,3
2020-04-24,2
2020-04-25,4
2020-04-26,7
2020-04-27,9
2020-04-28,6
2020-04-29,5
2020-04-30,13
2020-05-01,6
2020-05-02,5
2020-05-03,6
2020-05-04,4
2020-05-05,3
2020-05-06,3
2020-05-07,5
2020-05-08,7
2020-05-09,5
2020-05-10,5
2020-05-11,6
2020-05-12,4
2020-05-13,5
2020-05-14,5
2020-05-15,8
2020-05-16,8
2020-05-17,3
2020-05-18,8
2020-05-19,3
2020-05-20,8
2020-05-21,5
2020-05-22,4
2020-05-23,6
2020-05-24,7
2020-05-25,7
2020-05-26,6
2020-05-27,7
2020-05-28,3
2020-05-29,2
2020-05-30,1
2020-05-31,3
2020-06-01,2
2020-06-02,3
2020-06-03,5
2020-06-04,1
2020-06-05,1
2020-06-06,3
2020-06-07,2
2020-06-09,2
2020-06-11,3
2020-06-12,1
2020-06-14,1
