"dt_evoluca","n.casos"
2020-01-03,1
2020-01-09,2
2020-01-12,1
2020-01-13,1
2020-01-14,2
2020-01-15,1
2020-01-16,1
2020-01-18,1
2020-01-19,1
2020-01-21,2
2020-01-22,2
2020-01-23,1
2020-01-26,1
2020-01-27,1
2020-01-28,2
2020-01-30,1
2020-02-01,1
2020-02-02,2
2020-02-04,1
2020-02-06,2
2020-02-07,1
2020-02-08,1
2020-02-09,3
2020-02-11,1
2020-02-12,1
2020-02-16,1
2020-02-17,1
2020-02-18,1
2020-02-19,1
2020-02-20,1
2020-02-23,1
2020-02-24,1
2020-02-25,1
2020-02-26,1
2020-03-02,1
2020-03-03,2
2020-03-04,1
2020-03-05,2
2020-03-06,1
2020-03-07,1
2020-03-09,3
2020-03-10,2
2020-03-11,3
2020-03-12,1
2020-03-13,1
2020-03-14,2
2020-03-15,2
2020-03-16,1
2020-03-17,2
2020-03-18,4
2020-03-19,5
2020-03-20,5
2020-03-21,9
2020-03-22,9
2020-03-23,8
2020-03-24,12
2020-03-25,12
2020-03-26,6
2020-03-27,11
2020-03-28,8
2020-03-29,10
2020-03-30,17
2020-03-31,14
2020-04-01,16
2020-04-02,14
2020-04-03,15
2020-04-04,13
2020-04-05,12
2020-04-06,19
2020-04-07,19
2020-04-08,21
2020-04-09,19
2020-04-10,13
2020-04-11,16
2020-04-12,15
2020-04-13,21
2020-04-14,17
2020-04-15,12
2020-04-16,14
2020-04-17,18
2020-04-18,15
2020-04-19,14
2020-04-20,27
2020-04-21,17
2020-04-22,22
2020-04-23,17
2020-04-24,22
2020-04-25,22
2020-04-26,11
2020-04-27,31
2020-04-28,30
2020-04-29,28
2020-04-30,25
2020-05-01,18
2020-05-02,28
2020-05-03,22
2020-05-04,25
2020-05-05,17
2020-05-06,24
2020-05-07,21
2020-05-08,18
2020-05-09,20
2020-05-10,17
2020-05-11,21
2020-05-12,13
2020-05-13,25
2020-05-14,23
2020-05-15,22
2020-05-16,27
2020-05-17,20
2020-05-18,34
2020-05-19,18
2020-05-20,17
2020-05-21,19
2020-05-22,26
2020-05-23,22
2020-05-24,16
2020-05-25,13
2020-05-26,23
2020-05-27,17
2020-05-28,25
2020-05-29,20
2020-05-30,25
2020-05-31,19
2020-06-01,25
2020-06-02,32
2020-06-03,36
2020-06-04,23
2020-06-05,32
2020-06-06,24
2020-06-07,21
2020-06-08,32
2020-06-09,33
2020-06-10,32
2020-06-11,33
2020-06-12,27
2020-06-13,43
2020-06-14,33
2020-06-15,36
2020-06-16,35
2020-06-17,38
2020-06-18,33
2020-06-19,32
2020-06-20,41
2020-06-21,30
2020-06-22,26
2020-06-23,39
2020-06-24,36
2020-06-25,35
2020-06-26,31
2020-06-27,43
2020-06-28,33
2020-06-29,47
2020-06-30,31
2020-07-01,44
2020-07-02,29
2020-07-03,31
2020-07-04,31
2020-07-05,26
2020-07-06,10
2020-07-07,2
