"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-06-04,NA
0,0,0,2020-06-05,1
0,0,0,2020-06-06,NA
0,0,0,2020-06-07,NA
0,0,0,2020-06-08,NA
1,1,1,2020-06-09,NA
0,0,0,2020-06-10,1
1,1,1,2020-06-11,NA
0,0,0,2020-06-12,1
0,0,0,2020-06-13,NA
0,0,0,2020-06-14,NA
1,1,1,2020-06-15,NA
0,0,0,2020-06-16,1
1,1,1,2020-06-17,NA
0,0,0,2020-06-18,1
1,1,1,2020-06-19,NA
0,0,0,2020-06-20,1
2,2,2,2020-06-21,NA
0,0,0,2020-06-22,2
0,0,0,2020-06-23,NA
0,0,0,2020-06-24,NA
0,0,0,2020-06-25,NA
0,0,1,2020-06-26,NA
1,1,2,2020-06-27,NA
1,1,2,2020-06-28,1
0,0,1,2020-06-29,1
2,2,3,2020-06-30,NA
3,3,4,2020-07-01,2
1,1,2,2020-07-02,3
1,1,2,2020-07-03,1
2,2,4,2020-07-04,1
0,0,2,2020-07-05,2
1,1,3,2020-07-06,NA
0,0,2,2020-07-07,1
2,2,4,2020-07-08,NA
1,1,3,2020-07-09,2
0,0,2,2020-07-10,1
3,3,6,2020-07-11,NA
0,0,3,2020-07-12,3
1,0,3,2020-07-13,NA
