"dt_sin_pri","n.casos"
2020-03-07,1
2020-03-09,1
2020-03-12,1
2020-03-13,2
2020-03-14,1
2020-03-15,1
2020-03-17,5
2020-03-18,3
2020-03-19,1
2020-03-22,1
2020-03-23,2
2020-03-24,1
2020-03-26,3
2020-03-27,1
2020-03-28,1
2020-03-30,2
2020-03-31,3
2020-04-01,3
2020-04-03,2
2020-04-06,1
2020-04-13,1
2020-04-14,1
2020-04-18,1
2020-04-21,1
2020-05-07,1
2020-05-13,1
2020-05-14,1
2020-05-15,3
2020-05-20,1
2020-05-24,1
2020-05-25,1
2020-05-26,1
2020-05-29,1
2020-05-31,1
2020-06-01,3
2020-06-03,1
2020-06-04,3
2020-06-05,1
2020-06-06,1
2020-06-07,4
2020-06-09,3
2020-06-11,2
2020-06-12,1
2020-06-13,1
2020-06-14,2
2020-06-15,3
2020-06-16,1
2020-06-17,2
2020-06-18,3
2020-06-19,2
2020-06-20,4
2020-06-21,1
2020-06-22,3
2020-06-23,3
2020-06-24,2
2020-06-25,1
2020-06-26,1
2020-06-30,1
