"estimate","lower","upper","onset_date","n.reported"
4,4,4,2020-04-24,4
2,2,2,2020-04-25,2
1,1,1,2020-04-26,1
3,3,3,2020-04-27,3
2,2,2,2020-04-28,2
6,6,6,2020-04-29,6
5,5,5,2020-04-30,5
6,6,6,2020-05-01,6
4,4,4,2020-05-02,4
2,2,2,2020-05-03,2
5,5,5,2020-05-04,5
5,5,5,2020-05-05,5
0,0,0,2020-05-06,NA
4,4,5,2020-05-07,4
4,4,5,2020-05-08,4
5,5,6,2020-05-09,5
7,7,8,2020-05-10,7
6,6,7,2020-05-11,6
2,2,3,2020-05-12,2
3,3,4,2020-05-13,3
7,7,9,2020-05-14,7
3,3,4,2020-05-15,3
6,6,8,2020-05-16,6
7,7,9,2020-05-17,7
6,6,8,2020-05-18,6
3,3,5,2020-05-19,3
9,9,12,2020-05-20,9
7,7,10,2020-05-21,7
4,4,7,2020-05-22,4
3,3,6,2020-05-23,3
8,7,10,2020-05-24,7
10,9,13,2020-05-25,9
7,6,10,2020-05-26,6
2,1,6,2020-05-27,1
4,2,7,2020-05-28,2
14,11,19,2020-05-29,11
12,8,18,2020-05-30,8
9,4,16,2020-05-31,3
11,5,20,2020-06-01,3
16,8,31,2020-06-02,5
