"dt_notific","n.notific"
2020-01-02,1
2020-01-03,1
2020-01-08,1
2020-01-10,1
2020-01-15,1
2020-01-21,1
2020-01-24,1
2020-01-27,2
2020-01-28,1
2020-01-30,2
2020-02-03,1
2020-02-18,1
2020-02-19,1
2020-02-20,1
2020-02-22,1
2020-02-24,1
2020-02-26,1
2020-03-02,2
2020-03-03,1
2020-03-04,2
2020-03-05,1
2020-03-06,1
2020-03-09,1
2020-03-11,3
2020-03-12,1
2020-03-13,4
2020-03-14,2
2020-03-15,1
2020-03-16,8
2020-03-17,3
2020-03-18,5
2020-03-19,7
2020-03-20,3
2020-03-21,4
2020-03-22,3
2020-03-23,4
2020-03-24,7
2020-03-25,4
2020-03-26,7
2020-03-27,3
2020-03-29,3
2020-03-30,11
2020-03-31,3
2020-04-01,7
2020-04-02,10
2020-04-03,9
2020-04-04,5
2020-04-05,3
2020-04-06,9
2020-04-07,11
2020-04-08,6
2020-04-09,6
2020-04-10,4
2020-04-11,7
2020-04-12,3
2020-04-13,10
2020-04-14,7
2020-04-15,9
2020-04-16,14
2020-04-17,2
2020-04-18,7
2020-04-20,7
2020-04-21,4
2020-04-22,13
2020-04-23,11
2020-04-24,11
2020-04-25,7
2020-04-26,6
2020-04-27,23
2020-04-28,13
2020-04-29,14
2020-04-30,12
2020-05-01,3
2020-05-02,10
2020-05-03,5
2020-05-04,18
2020-05-05,15
2020-05-06,15
2020-05-07,19
2020-05-08,4
2020-05-09,4
2020-05-10,6
2020-05-11,8
2020-05-12,8
2020-05-13,13
2020-05-14,10
2020-05-15,9
2020-05-16,2
2020-05-17,6
2020-05-18,9
2020-05-19,13
2020-05-20,4
2020-05-21,10
2020-05-22,11
2020-05-23,3
2020-05-24,8
2020-05-25,18
2020-05-26,22
2020-05-27,10
2020-05-28,11
2020-05-29,6
2020-05-30,7
2020-05-31,7
2020-06-01,13
2020-06-02,15
2020-06-03,15
2020-06-04,14
2020-06-05,13
2020-06-06,10
2020-06-07,6
2020-06-08,10
2020-06-09,12
2020-06-10,13
2020-06-11,10
2020-06-12,15
2020-06-13,8
2020-06-14,4
2020-06-15,21
2020-06-16,23
2020-06-17,21
2020-06-18,8
2020-06-19,15
2020-06-20,8
2020-06-21,6
2020-06-22,23
2020-06-23,17
2020-06-24,15
2020-06-25,20
2020-06-26,15
2020-06-27,17
2020-06-28,9
2020-06-29,26
2020-06-30,14
2020-07-01,19
2020-07-02,20
2020-07-03,20
2020-07-04,5
2020-07-05,10
2020-07-06,23
2020-07-07,25
2020-07-08,20
2020-07-09,25
2020-07-10,6
