"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-05-08,3
3,3,3,2020-05-09,3
2,2,2,2020-05-10,2
1,1,1,2020-05-11,1
4,4,4,2020-05-12,4
2,2,2,2020-05-13,2
3,3,3,2020-05-14,3
1,1,1,2020-05-15,1
1,1,1,2020-05-16,1
3,3,3,2020-05-17,3
1,1,2,2020-05-18,1
2,2,3,2020-05-19,2
3,3,4,2020-05-20,3
0,0,1,2020-05-21,NA
0,0,1,2020-05-22,NA
2,2,4,2020-05-23,2
3,3,5,2020-05-24,3
1,1,3,2020-05-25,1
2,2,4,2020-05-26,2
1,1,3,2020-05-27,1
0,0,2,2020-05-28,NA
2,2,4,2020-05-29,2
0,0,2,2020-05-30,NA
1,1,3,2020-05-31,1
2,2,4,2020-06-01,2
2,2,4,2020-06-02,2
2,2,4,2020-06-03,2
0,0,3,2020-06-04,NA
5,5,8,2020-06-05,5
0,0,3,2020-06-06,NA
5,4,7,2020-06-07,4
3,2,6,2020-06-08,2
3,2,6,2020-06-09,2
3,2,7,2020-06-10,2
2,1,6,2020-06-11,1
2,0,6,2020-06-12,NA
4,2,9,2020-06-13,2
2,0,8,2020-06-14,NA
5,2,12,2020-06-15,2
6,3,16,2020-06-16,3
