"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-04-12,3
5,5,5,2020-04-13,5
3,3,3,2020-04-14,3
1,1,1,2020-04-15,1
2,2,2,2020-04-16,2
3,3,3,2020-04-17,3
2,2,2,2020-04-18,2
1,1,1,2020-04-19,1
5,5,5,2020-04-20,5
1,1,1,2020-04-21,1
2,2,2,2020-04-22,2
5,5,5,2020-04-23,5
3,3,3,2020-04-24,3
3,3,3,2020-04-25,3
2,2,2,2020-04-26,2
2,2,3,2020-04-27,2
6,6,7,2020-04-28,6
0,0,1,2020-04-29,NA
1,1,2,2020-04-30,1
4,4,5,2020-05-01,4
5,5,6,2020-05-02,5
1,1,2,2020-05-03,1
3,3,4,2020-05-04,3
5,5,6,2020-05-05,5
3,3,4,2020-05-06,3
3,3,5,2020-05-07,3
2,2,4,2020-05-08,2
2,2,4,2020-05-09,2
6,6,8,2020-05-10,6
8,8,10,2020-05-11,8
1,1,3,2020-05-12,1
4,4,6,2020-05-13,4
5,5,8,2020-05-14,5
10,9,12,2020-05-15,9
6,5,9,2020-05-16,5
7,6,11,2020-05-17,6
8,6,12,2020-05-18,6
7,5,12,2020-05-19,5
13,9,18,2020-05-20,9
9,4,16,2020-05-21,3
