"dt_sin_pri","n.casos"
2020-01-07,1
2020-01-14,2
2020-01-15,1
2020-01-16,1
2020-01-17,1
2020-01-19,1
2020-01-24,1
2020-01-26,1
2020-01-27,2
2020-02-03,1
2020-02-05,3
2020-02-06,1
2020-02-08,1
2020-02-09,1
2020-02-10,2
2020-02-11,3
2020-02-13,2
2020-02-14,1
2020-02-15,1
2020-02-18,1
2020-02-21,1
2020-02-24,1
2020-02-26,1
2020-02-27,1
2020-02-28,1
2020-02-29,1
2020-03-01,1
2020-03-02,3
2020-03-03,1
2020-03-05,3
2020-03-06,2
2020-03-07,1
2020-03-09,2
2020-03-10,1
2020-03-11,3
2020-03-12,3
2020-03-13,9
2020-03-14,10
2020-03-15,10
2020-03-16,19
2020-03-17,11
2020-03-18,10
2020-03-19,23
2020-03-20,25
2020-03-21,19
2020-03-22,14
2020-03-23,28
2020-03-24,22
2020-03-25,15
2020-03-26,19
2020-03-27,12
2020-03-28,19
2020-03-29,13
2020-03-30,21
2020-03-31,17
2020-04-01,17
2020-04-02,16
2020-04-03,15
2020-04-04,18
2020-04-05,22
2020-04-06,21
2020-04-07,20
2020-04-08,14
2020-04-09,22
2020-04-10,29
2020-04-11,16
2020-04-12,24
2020-04-13,29
2020-04-14,22
2020-04-15,23
2020-04-16,34
2020-04-17,30
2020-04-18,29
2020-04-19,34
2020-04-20,53
2020-04-21,34
2020-04-22,37
2020-04-23,51
2020-04-24,52
2020-04-25,52
2020-04-26,48
2020-04-27,36
2020-04-28,50
2020-04-29,38
2020-04-30,55
2020-05-01,90
2020-05-02,56
2020-05-03,59
2020-05-04,92
2020-05-05,72
2020-05-06,59
2020-05-07,71
2020-05-08,69
2020-05-09,86
2020-05-10,80
2020-05-11,70
2020-05-12,59
2020-05-13,57
2020-05-14,71
2020-05-15,83
2020-05-16,46
2020-05-17,67
2020-05-18,62
2020-05-19,56
2020-05-20,107
2020-05-21,73
2020-05-22,57
2020-05-23,54
2020-05-24,61
2020-05-25,83
2020-05-26,61
2020-05-27,54
2020-05-28,52
2020-05-29,50
2020-05-30,39
2020-05-31,45
2020-06-01,71
2020-06-02,54
2020-06-03,59
2020-06-04,53
2020-06-05,44
2020-06-06,33
2020-06-07,47
2020-06-08,41
2020-06-09,42
2020-06-10,57
2020-06-11,27
2020-06-12,40
2020-06-13,48
2020-06-14,27
2020-06-15,37
2020-06-16,33
2020-06-17,34
2020-06-18,24
2020-06-19,27
2020-06-20,16
2020-06-21,18
2020-06-22,16
2020-06-23,18
2020-06-24,12
2020-06-25,16
2020-06-26,7
2020-06-27,3
