"dt_sin_pri","n.casos"
2020-03-18,2
2020-03-19,2
2020-03-20,2
2020-03-24,1
2020-03-27,3
2020-03-28,1
2020-04-01,2
2020-04-02,3
2020-04-05,1
2020-04-06,2
2020-04-07,1
2020-04-08,1
2020-04-09,1
2020-04-14,3
2020-04-15,1
2020-04-16,1
2020-04-18,1
2020-04-19,2
2020-04-20,1
2020-04-22,2
2020-04-24,2
2020-04-27,1
2020-04-28,2
2020-04-29,1
2020-04-30,1
2020-05-01,7
2020-05-03,4
2020-05-04,3
2020-05-05,3
2020-05-06,1
2020-05-07,2
2020-05-08,2
2020-05-09,1
2020-05-10,1
2020-05-11,2
2020-05-12,3
2020-05-13,3
2020-05-14,2
2020-05-15,2
2020-05-16,2
2020-05-17,2
2020-05-18,1
2020-05-19,2
2020-05-20,4
2020-05-21,1
2020-05-22,4
2020-05-24,3
2020-05-25,2
2020-05-26,6
2020-05-27,1
2020-05-28,6
2020-05-29,3
2020-05-30,3
2020-05-31,1
2020-06-01,7
2020-06-02,5
2020-06-03,6
2020-06-04,3
2020-06-05,3
2020-06-06,4
2020-06-07,4
2020-06-08,10
2020-06-09,3
2020-06-10,12
2020-06-11,6
2020-06-12,9
2020-06-13,5
2020-06-14,9
2020-06-15,10
2020-06-16,2
2020-06-17,6
2020-06-18,5
2020-06-19,5
2020-06-20,2
2020-06-21,5
2020-06-23,1
2020-06-24,2
2020-06-27,1
