"dt_notific","n.notific"
2020-03-21,1
2020-03-23,5
2020-03-24,2
2020-03-25,2
2020-03-26,4
2020-03-27,8
2020-03-28,8
2020-03-29,3
2020-03-30,6
2020-03-31,11
2020-04-01,6
2020-04-02,5
2020-04-03,5
2020-04-04,3
2020-04-05,4
2020-04-06,2
2020-04-07,5
2020-04-08,10
2020-04-09,5
2020-04-10,4
2020-04-11,3
2020-04-12,1
2020-04-13,3
2020-04-14,6
2020-04-15,2
2020-04-16,4
2020-04-17,4
2020-04-18,2
2020-04-19,6
2020-04-20,10
2020-04-21,3
2020-04-22,4
2020-04-23,8
2020-04-24,5
2020-04-25,5
2020-04-26,6
2020-04-27,12
2020-04-28,13
2020-04-29,15
2020-04-30,13
2020-05-01,7
2020-05-02,13
2020-05-03,5
2020-05-04,14
2020-05-05,13
2020-05-06,26
2020-05-07,11
2020-05-08,10
2020-05-09,10
2020-05-10,14
2020-05-11,15
2020-05-12,16
2020-05-13,15
2020-05-14,19
2020-05-15,18
2020-05-16,7
2020-05-17,9
2020-05-18,22
2020-05-19,10
2020-05-20,17
2020-05-21,20
2020-05-22,20
2020-05-23,11
2020-05-24,9
2020-05-25,19
2020-05-26,19
2020-05-27,16
2020-05-28,12
2020-05-29,11
2020-05-30,13
2020-05-31,9
2020-06-01,13
2020-06-02,10
2020-06-03,13
2020-06-04,6
2020-06-05,2
2020-06-08,1
