"dt_evoluca","n.casos"
2020-04-14,1
2020-04-20,1
2020-04-28,1
2020-04-29,1
2020-04-30,1
2020-05-01,1
2020-05-02,1
2020-05-03,1
2020-05-05,1
2020-05-09,3
2020-05-10,1
2020-05-11,4
2020-05-12,4
2020-05-13,1
2020-05-14,3
2020-05-15,6
2020-05-16,1
2020-05-17,3
2020-05-18,4
2020-05-19,7
2020-05-20,2
2020-05-21,3
2020-05-22,2
2020-05-23,1
2020-05-24,2
2020-05-25,9
2020-05-26,3
2020-05-27,2
2020-05-28,1
2020-05-29,2
2020-05-30,2
2020-05-31,4
2020-06-01,4
2020-06-02,1
2020-06-03,3
2020-06-04,3
2020-06-05,6
2020-06-06,10
2020-06-07,6
2020-06-08,5
2020-06-09,5
2020-06-10,5
2020-06-11,3
2020-06-12,3
2020-06-13,5
2020-06-14,6
2020-06-15,4
2020-06-16,4
2020-06-17,4
2020-06-18,8
2020-06-19,9
2020-06-20,4
2020-06-21,2
2020-06-22,1
2020-06-23,2
2020-06-24,2
2020-06-25,2
2020-06-26,4
2020-06-27,1
2020-06-29,1
