"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-06-01,1
1,1,1,2020-06-02,1
0,0,0,2020-06-03,NA
2,2,2,2020-06-04,2
1,1,1,2020-06-05,1
3,3,3,2020-06-06,3
1,1,1,2020-06-07,1
0,0,0,2020-06-08,NA
1,1,1,2020-06-09,1
1,1,1,2020-06-10,1
1,1,1,2020-06-11,1
3,3,3,2020-06-12,3
1,1,1,2020-06-13,1
0,0,0,2020-06-14,NA
1,1,1,2020-06-15,1
1,1,1,2020-06-16,1
3,3,3,2020-06-17,3
0,0,0,2020-06-18,NA
0,0,0,2020-06-19,NA
1,1,1,2020-06-20,1
0,0,0,2020-06-21,NA
2,2,3,2020-06-22,2
0,0,1,2020-06-23,NA
1,1,2,2020-06-24,1
2,2,3,2020-06-25,2
1,1,2,2020-06-26,1
0,0,1,2020-06-27,NA
2,2,3,2020-06-28,2
1,1,2,2020-06-29,1
2,2,3,2020-06-30,2
0,0,1,2020-07-01,NA
0,0,1,2020-07-02,NA
0,0,1,2020-07-03,NA
1,1,2,2020-07-04,1
3,3,4,2020-07-05,3
1,1,2,2020-07-06,1
0,0,2,2020-07-07,NA
0,0,2,2020-07-08,NA
0,0,2,2020-07-09,NA
0,0,3,2020-07-10,NA
