"dt_notific","n.notific"
2020-03-21,1
2020-03-24,3
2020-03-26,3
2020-03-27,2
2020-03-29,2
2020-03-30,4
2020-03-31,1
2020-04-01,3
2020-04-02,3
2020-04-03,2
2020-04-04,3
2020-04-05,1
2020-04-06,4
2020-04-07,2
2020-04-08,1
2020-04-09,3
2020-04-10,1
2020-04-13,2
2020-04-14,4
2020-04-15,4
2020-04-16,2
2020-04-17,4
2020-04-18,2
2020-04-19,2
2020-04-20,2
2020-04-21,2
2020-04-22,5
2020-04-23,4
2020-04-24,3
2020-04-25,2
2020-04-26,4
2020-04-27,8
2020-04-28,5
2020-04-29,3
2020-04-30,3
2020-05-01,2
2020-05-02,3
2020-05-03,6
2020-05-04,5
2020-05-05,7
2020-05-06,2
2020-05-07,1
2020-05-08,3
2020-05-09,7
2020-05-11,6
2020-05-12,7
2020-05-13,1
2020-05-14,5
2020-05-15,2
2020-05-16,5
2020-05-17,5
2020-05-18,2
2020-05-19,3
2020-05-21,3
2020-05-22,1
2020-05-23,2
2020-05-24,2
2020-05-26,3
2020-05-27,2
2020-05-28,2
2020-05-30,1
