"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-04-29,2
3,3,3,2020-04-30,3
3,3,3,2020-05-01,3
5,5,7,2020-05-02,5
2,2,4,2020-05-03,2
3,3,6,2020-05-04,3
4,4,7,2020-05-05,4
5,5,8,2020-05-06,5
3,3,7,2020-05-07,3
4,4,8,2020-05-08,4
1,1,5,2020-05-09,1
5,4,8,2020-05-10,4
4,3,7,2020-05-11,3
3,2,6,2020-05-12,2
5,4,9,2020-05-13,4
7,6,11,2020-05-14,6
4,3,8,2020-05-15,3
4,3,8,2020-05-16,3
4,3,8,2020-05-17,3
4,3,8,2020-05-18,3
5,4,10,2020-05-19,4
1,0,6,2020-05-20,NA
5,4,10,2020-05-21,4
7,5,12,2020-05-22,5
6,4,11,2020-05-23,4
8,6,13,2020-05-24,6
7,5,13,2020-05-25,5
6,4,12,2020-05-26,4
5,3,11,2020-05-27,3
5,3,11,2020-05-28,3
6,3,11,2020-05-29,3
9,6,15,2020-05-30,6
6,3,12,2020-05-31,3
6,3,12,2020-06-01,3
3,0,9,2020-06-02,NA
6,2,12,2020-06-03,2
4,0,10,2020-06-04,NA
4,1,11,2020-06-05,NA
6,2,12,2020-06-06,1
5,1,12,2020-06-07,NA
