"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-10,NA
1,1,1,2020-05-11,1
1,1,1,2020-05-12,1
4,4,4,2020-05-13,1
1,1,1,2020-05-14,4
3,3,3,2020-05-15,1
1,1,1,2020-05-16,3
1,1,1,2020-05-17,1
2,2,2,2020-05-18,1
1,1,1,2020-05-19,2
1,1,1,2020-05-20,1
2,2,2,2020-05-21,1
3,3,3,2020-05-22,2
1,1,1,2020-05-23,3
3,3,3,2020-05-24,1
1,1,1,2020-05-25,3
4,4,4,2020-05-26,1
2,2,2,2020-05-27,4
3,3,3,2020-05-28,2
1,1,2,2020-05-29,3
1,1,2,2020-05-30,1
2,2,3,2020-05-31,1
2,2,3,2020-06-01,2
1,1,2,2020-06-02,2
2,2,3,2020-06-03,1
0,0,1,2020-06-04,2
1,1,2,2020-06-05,NA
3,3,5,2020-06-06,1
2,2,4,2020-06-07,3
1,1,3,2020-06-08,2
1,1,3,2020-06-09,1
0,0,2,2020-06-10,1
1,1,4,2020-06-11,NA
0,0,3,2020-06-12,1
2,1,4,2020-06-13,NA
2,1,4,2020-06-14,1
1,0,3,2020-06-15,1
1,0,4,2020-06-16,NA
1,0,4,2020-06-17,NA
1,0,4,2020-06-18,NA
