"estimate","lower","upper","onset_date","n.reported"
7,7,7,2020-06-06,7
8,8,8,2020-06-07,8
9,9,9,2020-06-08,9
10,10,10,2020-06-09,10
4,4,4,2020-06-10,4
7,7,7,2020-06-11,7
6,6,6,2020-06-12,6
9,9,9,2020-06-13,9
10,10,10,2020-06-14,10
2,2,2,2020-06-15,2
9,9,9,2020-06-16,9
4,4,4,2020-06-17,4
4,4,4,2020-06-18,4
2,2,2,2020-06-19,2
5,5,5,2020-06-20,5
2,2,2,2020-06-21,2
5,5,5,2020-06-22,5
11,11,12,2020-06-23,11
7,7,8,2020-06-24,7
6,6,7,2020-06-25,6
5,5,6,2020-06-26,5
6,6,7,2020-06-27,6
5,5,6,2020-06-28,5
3,3,4,2020-06-29,3
7,7,8,2020-06-30,7
1,1,2,2020-07-01,1
4,4,5,2020-07-02,4
3,3,4,2020-07-03,3
6,6,7,2020-07-04,6
3,3,4,2020-07-05,3
2,2,3,2020-07-06,2
0,0,1,2020-07-07,NA
0,0,1,2020-07-08,NA
0,0,1,2020-07-09,NA
0,0,1,2020-07-10,NA
0,0,1,2020-07-11,NA
0,0,1,2020-07-12,NA
0,0,2,2020-07-13,NA
1,1,3,2020-07-14,1
0,0,3,2020-07-15,NA
