"dt_notific","n.notific"
2020-03-31,1
2020-04-02,1
2020-04-03,2
2020-04-05,2
2020-04-06,3
2020-04-10,1
2020-04-11,2
2020-04-13,1
2020-04-14,2
2020-04-15,1
2020-04-16,5
2020-04-17,7
2020-04-18,3
2020-04-19,1
2020-04-20,6
2020-04-21,1
2020-04-22,2
2020-04-23,5
2020-04-24,5
2020-04-25,4
2020-04-26,6
2020-04-27,2
2020-04-28,1
2020-04-29,2
2020-04-30,3
2020-05-01,4
2020-05-02,1
2020-05-03,1
2020-05-04,3
2020-05-05,3
2020-05-06,4
2020-05-08,3
2020-05-09,3
2020-05-11,5
2020-05-12,4
2020-05-13,6
2020-05-14,1
2020-05-15,4
2020-05-16,2
2020-05-17,2
2020-05-18,1
2020-05-19,3
2020-05-20,4
2020-05-22,2
2020-05-23,4
2020-05-24,1
2020-05-25,1
2020-05-27,1
2020-05-29,2
2020-06-01,1
2020-06-02,2
2020-06-03,1
