"estimate","lower","upper","onset_date","n.reported"
4,4,4,2020-05-10,4
1,1,1,2020-05-11,1
2,2,2,2020-05-12,2
4,4,4,2020-05-13,4
3,3,3,2020-05-14,3
4,4,4,2020-05-15,4
1,1,2,2020-05-16,1
1,1,1,2020-05-17,1
1,1,2,2020-05-18,1
0,0,1,2020-05-19,NA
1,1,2,2020-05-20,1
3,3,4,2020-05-21,3
3,3,4,2020-05-22,3
1,1,2,2020-05-23,1
0,0,2,2020-05-24,NA
0,0,2,2020-05-25,NA
0,0,2,2020-05-26,NA
1,1,3,2020-05-27,1
0,0,2,2020-05-28,NA
2,2,4,2020-05-29,2
0,0,3,2020-05-30,NA
1,1,4,2020-05-31,1
0,0,3,2020-06-01,NA
2,2,5,2020-06-02,2
1,0,3,2020-06-03,NA
1,0,3,2020-06-04,NA
1,0,4,2020-06-05,NA
1,0,4,2020-06-06,NA
3,2,7,2020-06-07,2
3,2,7,2020-06-08,2
3,2,7,2020-06-09,2
1,0,5,2020-06-10,NA
1,0,5,2020-06-11,NA
1,0,6,2020-06-12,NA
5,3,10,2020-06-13,3
3,1,9,2020-06-14,1
4,2,10,2020-06-15,2
3,1,10,2020-06-16,1
4,2,12,2020-06-17,2
4,1,13.0249999999996,2020-06-18,1
