"dt_sin_pri","n.casos"
2020-01-03,1
2020-01-07,1
2020-01-10,1
2020-01-11,1
2020-01-13,1
2020-01-17,2
2020-01-27,1
2020-01-29,1
2020-02-01,1
2020-02-11,1
2020-02-12,1
2020-03-03,1
2020-03-04,2
2020-03-08,1
2020-03-12,1
2020-03-16,1
2020-03-17,1
2020-03-18,2
2020-03-19,1
2020-03-20,2
2020-03-21,2
2020-03-22,1
2020-03-23,2
2020-03-27,2
2020-03-28,1
2020-03-29,2
2020-03-30,1
2020-03-31,1
2020-04-01,4
2020-04-02,2
2020-04-04,1
2020-04-05,1
2020-04-06,5
2020-04-07,2
2020-04-10,7
2020-04-11,5
2020-04-12,4
2020-04-13,3
2020-04-14,5
2020-04-15,6
2020-04-16,4
2020-04-17,1
2020-04-18,4
2020-04-19,3
2020-04-20,6
2020-04-21,3
2020-04-22,4
2020-04-23,8
2020-04-24,7
2020-04-25,5
2020-04-26,6
2020-04-27,3
2020-04-28,4
2020-04-29,6
2020-04-30,11
2020-05-01,15
2020-05-02,3
2020-05-03,13
2020-05-04,10
2020-05-05,6
2020-05-06,12
2020-05-07,8
2020-05-08,9
2020-05-09,6
2020-05-10,13
2020-05-11,9
2020-05-12,5
2020-05-13,10
2020-05-14,6
2020-05-15,3
2020-05-16,7
2020-05-17,4
2020-05-18,8
2020-05-19,6
2020-05-20,8
2020-05-21,4
2020-05-22,3
2020-05-23,3
2020-05-24,8
2020-05-25,4
2020-05-26,8
2020-05-27,3
2020-05-28,6
2020-05-29,5
2020-05-30,3
2020-05-31,3
2020-06-01,5
2020-06-02,2
2020-06-03,4
2020-06-05,5
2020-06-06,1
2020-06-07,1
2020-06-08,4
2020-06-09,2
2020-06-10,4
2020-06-11,6
2020-06-12,4
2020-06-13,1
2020-06-14,3
2020-06-15,2
2020-06-17,2
2020-06-19,4
2020-06-20,3
2020-06-22,1
