"dt_evoluca","n.casos"
2020-01-03,1
2020-01-09,1
2020-01-27,1
2020-02-01,1
2020-02-04,1
2020-02-09,1
2020-02-15,1
2020-02-19,1
2020-02-21,2
2020-02-22,1
2020-02-24,1
2020-03-02,1
2020-03-07,1
2020-03-08,1
2020-03-10,1
2020-03-12,2
2020-03-13,3
2020-03-14,1
2020-03-15,5
2020-03-16,10
2020-03-17,4
2020-03-18,8
2020-03-19,12
2020-03-20,21
2020-03-21,25
2020-03-22,25
2020-03-23,35
2020-03-24,40
2020-03-25,33
2020-03-26,49
2020-03-27,53
2020-03-28,62
2020-03-29,67
2020-03-30,62
2020-03-31,75
2020-04-01,78
2020-04-02,82
2020-04-03,78
2020-04-04,101
2020-04-05,91
2020-04-06,98
2020-04-07,112
2020-04-08,80
2020-04-09,56
2020-04-10,82
2020-04-11,77
2020-04-12,79
2020-04-13,91
2020-04-14,65
2020-04-15,83
2020-04-16,73
2020-04-17,84
2020-04-18,79
2020-04-19,77
2020-04-20,80
2020-04-21,65
2020-04-22,79
2020-04-23,95
2020-04-24,69
2020-04-25,62
2020-04-26,75
2020-04-27,72
2020-04-28,84
2020-04-29,85
2020-04-30,55
2020-05-01,59
2020-05-02,44
2020-05-03,54
2020-05-04,36
2020-05-05,21
2020-05-06,4
