"dt_evoluca","n.casos"
2020-01-03,1
2020-01-09,1
2020-01-27,1
2020-02-01,1
2020-02-04,1
2020-02-09,1
2020-02-15,1
2020-02-19,1
2020-02-21,2
2020-02-22,1
2020-02-24,1
2020-03-02,1
2020-03-07,1
2020-03-08,1
2020-03-10,1
2020-03-12,2
2020-03-13,4
2020-03-14,1
2020-03-15,5
2020-03-16,9
2020-03-17,4
2020-03-18,8
2020-03-19,13
2020-03-20,20
2020-03-21,27
2020-03-22,25
2020-03-23,35
2020-03-24,38
2020-03-25,35
2020-03-26,48
2020-03-27,56
2020-03-28,62
2020-03-29,69
2020-03-30,66
2020-03-31,78
2020-04-01,82
2020-04-02,87
2020-04-03,82
2020-04-04,104
2020-04-05,93
2020-04-06,105
2020-04-07,113
2020-04-08,82
2020-04-09,63
2020-04-10,89
2020-04-11,81
2020-04-12,88
2020-04-13,100
2020-04-14,71
2020-04-15,89
2020-04-16,80
2020-04-17,96
2020-04-18,91
2020-04-19,84
2020-04-20,94
2020-04-21,79
2020-04-22,90
2020-04-23,100
2020-04-24,92
2020-04-25,73
2020-04-26,93
2020-04-27,99
2020-04-28,104
2020-04-29,119
2020-04-30,100
2020-05-01,113
2020-05-02,91
2020-05-03,104
2020-05-04,99
2020-05-05,118
2020-05-06,95
2020-05-07,120
2020-05-08,138
2020-05-09,109
2020-05-10,118
2020-05-11,115
2020-05-12,96
2020-05-13,108
2020-05-14,95
2020-05-15,88
2020-05-16,95
2020-05-17,84
2020-05-18,97
2020-05-19,72
2020-05-20,57
2020-05-21,51
2020-05-22,30
2020-05-23,16
