"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-26,2
2,2,2,2020-05-27,2
2,2,4,2020-05-28,2
3,3,5,2020-05-29,3
3,3,5,2020-05-30,3
1,1,3,2020-05-31,1
7,7,9,2020-06-01,7
1,1,3,2020-06-02,1
4,4,6,2020-06-03,4
5,5,7,2020-06-04,5
6,6,8,2020-06-05,6
1,1,3,2020-06-06,1
3,3,5,2020-06-07,3
2,2,4,2020-06-08,2
6,6,8,2020-06-09,6
5,5,8,2020-06-10,5
1,1,4,2020-06-11,1
1,1,4,2020-06-12,1
4,4,7,2020-06-13,4
1,1,4,2020-06-14,1
2,2,5,2020-06-15,2
2,2,5,2020-06-16,2
2,2,5,2020-06-17,2
5,5,8,2020-06-18,5
6,6,9,2020-06-19,6
3,2,5,2020-06-20,2
4,3,6,2020-06-21,3
5,4,8,2020-06-22,4
5,4,8,2020-06-23,4
5,4,8,2020-06-24,4
4,3,8,2020-06-25,3
5,4,9,2020-06-26,4
3,1,7,2020-06-27,1
6,4,11,2020-06-28,4
4,2,9,2020-06-29,2
4,1,9,2020-06-30,1
3,0,9,2020-07-01,NA
4,0,9,2020-07-02,NA
4,0,10,2020-07-03,NA
4,0,11,2020-07-04,NA
