"estimate","lower","upper","onset_date","n.reported"
7,7,7,2020-04-29,7
9,9,11,2020-04-30,9
14,14,16,2020-05-01,14
6,6,8,2020-05-02,6
5,5,8,2020-05-03,5
14,14,17,2020-05-04,14
6,6,9,2020-05-05,6
6,6,9,2020-05-06,6
7,6,10,2020-05-07,6
13,12,16,2020-05-08,12
7,6,10,2020-05-09,6
6,5,9,2020-05-10,5
6,5,9,2020-05-11,5
13,12,17,2020-05-12,12
5,4,9,2020-05-13,4
8,7,12,2020-05-14,7
11,9,15,2020-05-15,9
5,3,9,2020-05-16,3
13,11,17,2020-05-17,11
10,8,14,2020-05-18,8
8,5,12,2020-05-19,5
10,7,14,2020-05-20,7
12,9,17,2020-05-21,9
4,1,9,2020-05-22,1
7,4,12,2020-05-23,4
5,2,10,2020-05-24,2
7,4,12,2020-05-25,4
9,5,14,2020-05-26,5
6,3,11,2020-05-27,2
7,4,13,2020-05-28,3
5,1,10,2020-05-29,NA
6,2,12,2020-05-30,1
6,2,13,2020-05-31,1
7,2,13,2020-06-01,1
6,1,13,2020-06-02,NA
7,2,14,2020-06-03,1
7,2,14,2020-06-04,NA
7,2,14,2020-06-05,NA
7,2,15,2020-06-06,NA
7,2,15,2020-06-07,NA
