"dt_notific","n.notific"
2020-03-12,3
2020-03-13,2
2020-03-14,1
2020-03-15,2
2020-03-16,8
2020-03-17,8
2020-03-18,32
2020-03-19,37
2020-03-20,59
2020-03-21,31
2020-03-22,21
2020-03-23,90
2020-03-24,70
2020-03-25,75
2020-03-26,104
2020-03-27,98
2020-03-28,40
2020-03-29,47
2020-03-30,130
2020-03-31,111
2020-04-01,113
2020-04-02,129
2020-04-03,85
2020-04-04,69
2020-04-05,59
2020-04-06,158
2020-04-07,109
2020-04-08,120
2020-04-09,90
2020-04-10,75
2020-04-11,69
2020-04-12,62
2020-04-13,131
2020-04-14,121
2020-04-15,118
2020-04-16,123
2020-04-17,104
2020-04-18,77
2020-04-19,72
2020-04-20,139
2020-04-21,108
2020-04-22,196
2020-04-23,165
2020-04-24,149
2020-04-25,94
2020-04-26,87
2020-04-27,227
2020-04-28,127
2020-04-29,181
2020-04-30,204
2020-05-01,131
2020-05-02,122
2020-05-03,107
2020-05-04,222
2020-05-05,196
2020-05-06,184
2020-05-07,169
2020-05-08,168
2020-05-09,126
2020-05-10,98
2020-05-11,246
2020-05-12,204
2020-05-13,191
2020-05-14,220
2020-05-15,189
2020-05-16,120
2020-05-17,105
2020-05-18,262
2020-05-19,209
2020-05-20,208
2020-05-21,195
2020-05-22,241
2020-05-23,128
2020-05-24,98
2020-05-25,214
2020-05-26,217
2020-05-27,225
2020-05-28,214
2020-05-29,140
2020-05-30,138
2020-05-31,114
2020-06-01,232
2020-06-02,177
2020-06-03,166
2020-06-04,153
2020-06-05,159
2020-06-06,79
2020-06-07,94
2020-06-08,200
2020-06-09,148
2020-06-10,168
2020-06-11,119
2020-06-12,170
2020-06-13,82
2020-06-14,77
2020-06-15,164
2020-06-16,146
2020-06-17,122
2020-06-18,124
2020-06-19,119
2020-06-20,55
2020-06-21,53
2020-06-22,144
2020-06-23,116
2020-06-24,93
2020-06-25,79
2020-06-26,114
2020-06-27,40
2020-06-28,32
2020-06-29,100
2020-06-30,78
2020-07-01,88
2020-07-02,93
2020-07-03,74
2020-07-04,22
2020-07-05,23
2020-07-06,90
2020-07-07,80
2020-07-08,45
2020-07-09,46
2020-07-10,28
2020-07-11,18
2020-07-12,16
2020-07-13,39
2020-07-14,20
2020-07-15,40
2020-07-16,24
2020-07-17,9
2020-07-18,6
