"dt_evoluca","n.casos"
2020-01-27,1
2020-01-29,1
2020-02-10,1
2020-02-19,1
2020-02-26,1
2020-03-02,1
2020-03-07,1
2020-03-12,1
2020-03-18,2
2020-03-21,1
2020-03-23,2
2020-03-24,5
2020-03-25,1
2020-03-26,7
2020-03-27,3
2020-03-28,3
2020-03-29,8
2020-03-30,6
2020-03-31,8
2020-04-01,5
2020-04-02,10
2020-04-03,11
2020-04-04,9
2020-04-05,13
2020-04-06,16
2020-04-07,11
2020-04-08,12
2020-04-09,12
2020-04-10,13
2020-04-11,18
2020-04-12,14
2020-04-13,18
2020-04-14,20
2020-04-15,23
2020-04-16,23
2020-04-17,27
2020-04-18,20
2020-04-19,25
2020-04-20,34
2020-04-21,34
2020-04-22,30
2020-04-23,28
2020-04-24,53
2020-04-25,50
2020-04-26,49
2020-04-27,45
2020-04-28,62
2020-04-29,60
2020-04-30,81
2020-05-01,91
2020-05-02,76
2020-05-03,96
2020-05-04,92
2020-05-05,97
2020-05-06,103
2020-05-07,103
2020-05-08,112
2020-05-09,123
2020-05-10,106
2020-05-11,121
2020-05-12,111
2020-05-13,111
2020-05-14,132
2020-05-15,110
2020-05-16,92
2020-05-17,120
2020-05-18,90
2020-05-19,118
2020-05-20,95
2020-05-21,94
2020-05-22,97
2020-05-23,72
2020-05-24,74
2020-05-25,97
2020-05-26,55
2020-05-27,68
2020-05-28,69
2020-05-29,67
2020-05-30,58
2020-05-31,47
2020-06-01,47
2020-06-02,52
2020-06-03,32
2020-06-04,54
2020-06-05,43
2020-06-06,43
2020-06-07,22
2020-06-08,29
2020-06-09,40
2020-06-10,32
2020-06-11,25
2020-06-12,19
2020-06-13,35
2020-06-14,22
2020-06-15,31
2020-06-16,15
2020-06-17,25
2020-06-18,17
2020-06-19,21
2020-06-20,9
2020-06-21,23
2020-06-22,26
2020-06-23,16
2020-06-24,16
2020-06-25,15
2020-06-26,10
2020-06-27,13
2020-06-28,9
2020-06-29,6
