"dt_evoluca","n.casos"
2020-03-31,1
2020-04-06,1
2020-04-12,1
2020-04-13,1
2020-04-15,1
2020-04-21,1
2020-04-23,1
2020-04-24,1
2020-04-25,1
2020-05-01,1
2020-05-03,1
2020-05-06,1
2020-05-12,1
2020-05-14,1
2020-05-15,1
2020-05-17,1
2020-05-20,1
2020-05-24,1
2020-05-29,1
2020-05-30,1
2020-06-04,1
2020-06-06,1
2020-06-07,2
2020-06-09,1
2020-06-11,2
2020-06-12,2
2020-06-13,2
2020-06-14,3
2020-06-15,2
2020-06-17,2
2020-06-18,3
2020-06-19,4
2020-06-20,2
2020-06-21,2
2020-06-22,3
2020-06-23,6
2020-06-24,3
2020-06-25,5
2020-06-26,4
2020-06-27,2
2020-06-28,2
2020-06-29,1
2020-06-30,1
