"dt_notific","n.notific"
2020-01-07,1
2020-03-20,1
2020-03-24,1
2020-03-26,3
2020-03-27,3
2020-03-29,1
2020-04-02,1
2020-04-04,1
2020-04-07,2
2020-04-11,1
2020-04-14,2
2020-04-20,1
2020-04-22,1
2020-04-29,1
2020-05-09,2
2020-05-11,1
2020-05-12,1
2020-05-15,2
2020-05-18,1
2020-05-20,2
2020-05-21,1
2020-05-22,1
2020-05-23,1
2020-05-25,2
2020-05-29,1
2020-05-31,1
2020-06-01,1
2020-06-02,1
2020-06-03,4
2020-06-04,1
2020-06-05,6
2020-06-07,1
2020-06-08,6
2020-06-09,3
2020-06-10,5
2020-06-11,3
2020-06-12,5
2020-06-13,4
2020-06-15,4
2020-06-16,2
2020-06-17,3
2020-06-18,6
2020-06-19,4
2020-06-20,5
2020-06-21,1
2020-06-22,3
2020-06-23,2
2020-06-24,4
2020-06-25,6
2020-06-26,3
2020-06-27,4
2020-06-28,1
2020-06-29,2
2020-06-30,2
2020-07-01,1
2020-07-02,1
2020-07-04,2
2020-07-06,2
2020-07-08,1
2020-07-13,1
